epoch,loss,train_acc
1,1.1148961782455444,0.3333333333333333
2,1.105756402015686,0.33297140788997465
3,1.0963367223739624,0.3677162504524068
4,1.0906132459640503,0.3999276149113283
5,1.0863656997680664,0.39449873326094825
6,1.0841845273971558,0.3858125226203402
7,1.0818650722503662,0.3858125226203402
8,1.0790307521820068,0.3850886717336229
9,1.0769306421279907,0.38545059717698155
10,1.070409893989563,0.3868982989504162
11,1.0614194869995117,0.3948606587043069
12,1.0545802116394043,0.416576185305827
13,1.043960690498352,0.47593195801664856
14,1.0320806503295898,0.5374592833876222
15,1.016341209411621,0.6026058631921825
16,1.0014264583587646,0.6199782844733985
17,0.9832472801208496,0.6366268548678972
18,0.9635273814201355,0.6424176619616359
19,0.9404873251914978,0.6478465436120159
20,0.9130887389183044,0.6514657980456026
21,0.8815488815307617,0.6558089033659066
22,0.8438602089881897,0.6590662323561346
23,0.8193228840827942,0.6619616359030039
24,0.787202775478363,0.6637712631197973
25,0.7486650347709656,0.6786102062975027
26,0.7237667441368103,0.6778863554107853
27,0.6995652318000793,0.6941730003619254
28,0.6663030385971069,0.7079261672095548
29,0.6560007333755493,0.7238508867173362
30,0.6325899362564087,0.7386898298950416
31,0.593643069267273,0.7593195801664857
32,0.5724779367446899,0.7861020629750272
33,0.5571383833885193,0.7987694534925806
34,0.5283142328262329,0.8259138617444807
35,0.49834588170051575,0.8382193268186754
36,0.47801098227500916,0.8476293883460008
37,0.4612191915512085,0.8534201954397395
38,0.44248437881469727,0.8718783930510315
39,0.41753873229026794,0.8675352877307275
40,0.3922569453716278,0.8830980817951501
41,0.37977519631385803,0.8863554107853782
42,0.3483814299106598,0.8906985161056822
43,0.33095845580101013,0.8932319942091929
44,0.32188987731933594,0.8935939196525515
45,0.28629350662231445,0.913861744480637
46,0.2825625538825989,0.9163952225841476
47,0.2628353238105774,0.9145855953673543
48,0.2520545721054077,0.921462178791169
49,0.2351675033569336,0.9276149113282663
50,0.22419503331184387,0.9319580166485704
51,0.215216726064682,0.9359391965255157
52,0.20823290944099426,0.9352153456387984
53,0.19319979846477509,0.9424538545059717
54,0.200800359249115,0.9406442272891784
55,0.1876910775899887,0.9435396308360477
56,0.18052919209003448,0.9467969598262758
57,0.1564609706401825,0.9507781397032211
58,0.15199744701385498,0.9554831704668838
59,0.1507376879453659,0.9525877669200145
60,0.14409925043582916,0.9580166485703945
61,0.14867517352104187,0.9507781397032211
62,0.12984724342823029,0.9565689467969598
63,0.13132178783416748,0.9601882012305465
64,0.1271970421075821,0.9612739775606225
65,0.12781263887882233,0.9591024249004705
66,0.11887839436531067,0.9609120521172638
67,0.11270428448915482,0.9638074556641332
68,0.10679852217435837,0.9674267100977199
69,0.12109548598527908,0.9572927976836771
70,0.10784264653921127,0.9703221136445892
71,0.10365629196166992,0.9688744118711545
72,0.1005762591958046,0.9688744118711545
73,0.10949200391769409,0.9627216793340572
74,0.10710804909467697,0.9667028592110025
75,0.09865213185548782,0.9699601882012305
76,0.09606898576021194,0.9688744118711545
77,0.08955821394920349,0.9710459645313065
78,0.09026632457971573,0.9706840390879479
79,0.08795851469039917,0.9746652189648932
80,0.08846984803676605,0.9688744118711545
81,0.09265070408582687,0.9670647846543612
82,0.09488627314567566,0.9656170828809265
83,0.08841210603713989,0.9710459645313065
84,0.08117345720529556,0.9732175171914585
85,0.09283843636512756,0.9688744118711545
86,0.0900455191731453,0.9717698154180239
87,0.08578642457723618,0.9703221136445892
88,0.08484429866075516,0.9757509952949692
89,0.08734528720378876,0.9724936663047412
90,0.07883200794458389,0.9703221136445892
91,0.08137485384941101,0.9703221136445892
92,0.07665931433439255,0.9750271444082519
93,0.08429842442274094,0.9728555917480999
94,0.07934362441301346,0.9732175171914585
95,0.0811956599354744,0.9732175171914585
96,0.07321026921272278,0.9793702497285559
97,0.07752972841262817,0.9757509952949692
98,0.07403995096683502,0.9753890698516106
99,0.07536350190639496,0.9724936663047412
100,0.07422567903995514,0.9724936663047412
101,0.07855085283517838,0.9714078899746652
102,0.07726681977510452,0.9721317408613825
103,0.07578548043966293,0.9721317408613825
104,0.06703770905733109,0.9753890698516106
105,0.07607032358646393,0.9706840390879479
106,0.0734550952911377,0.9753890698516106
107,0.07215786725282669,0.9743032935215346
108,0.07599227130413055,0.9728555917480999
109,0.0774376317858696,0.9685124864277959
110,0.06469333171844482,0.9775606225117626
111,0.06882788240909576,0.9739413680781759
112,0.07446388155221939,0.9735794426348172
113,0.07140425592660904,0.9753890698516106
114,0.06586240977048874,0.9782844733984799
115,0.06963290274143219,0.9757509952949692
116,0.06825348734855652,0.9757509952949692
117,0.06822233647108078,0.9771986970684039
118,0.06617067009210587,0.9775606225117626
119,0.06605200469493866,0.9757509952949692
120,0.0768609568476677,0.9724936663047412
121,0.07317732274532318,0.9746652189648932
122,0.06539081037044525,0.9750271444082519
